"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","PI_EXTENSION","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALTITUDE","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU1_TYPE","LU1_PCT","LU2","LU2_TYPE","LU2_PCT","AREA_SIZE","TREES_HEIGHT_MATURITY","TREES_HEIGHT_SURVEY","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W","INSPIRE_PLCC1","INSPIRE_PLCC2","INSPIRE_PLCC3","INSPIRE_PLCC4","INSPIRE_PLCC5","INSPIRE_PLCC6","INSPIRE_PLCC7","INSPIRE_PLCC8","TRANSECT"
33403836,"UK","UKM","UKM6",56.628355743,-6.127242692,"28/10/15",2,"",1,13,56.62835,"W",6.129349,253,129,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,100,0,0,0,0,0,0,0,"C21;E20;C21;E20;21;23;E20;E30"
33403912,"UK","UKM","UKM6",57.290986103,-6.418597409,"24/09/15",1,"",1,15,57.290999,"W",6.418588,240,1,1,"D20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,10,90,0,0,0,0,"D20;41;D20"
33403980,"UK","UKM","UKM6",57.883217502,-6.689833344,"14/10/15",1,"",1,19,57.883204,"W",6.689827,85,1,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;51;H12;23;H12;F10;H12"
33404002,"UK","UKM","UKM6",58.074686499,-6.77981528,"14/10/15",3,"",1,16,58.049185,"W",6.710824,77,4952,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;G11;PI"
33404016,"UK","UKM","UKM6",58.196495251,-6.837659946,"12/10/15",1,"",1,16,58.1965,"W",6.837664,79,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,5,75,0,0,0,20,"E20;F10;E20;51;E20;51;E20;51;E20;51;E20;H12;51;E20;F10;E20;51;E20;51;E20;F10"
33404020,"UK","UKM","UKM6",58.231292687,-6.854271246,"12/10/15",1,"",1,19,58.231286,"W",6.854298,82,2,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;51;H12;51;H12;51;H12;F10;H12;F10;H12"
33423106,"UK","UKK","UKK4",50.232330703,-3.8140845,"05/08/15",2,"",1,14,50.233142,"W",3.816903,180,222,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;01;13;02;61;01;23;E20;14;E20;61;E20"
33423114,"UK","UKK","UKK4",50.302784212,-3.834936568,"05/08/15",3,"",1,16,50.302012,"W",3.834214,139,102,1,"Bx1","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;BX1;13;PI;B11;14;01;62;02;13;E20"
33423160,"UK","UKK","UKK4",50.707760207,-3.956353077,"22/09/15",1,"",1,22,50.70787,"W",3.956589,395,19,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20"
33423172,"UK","UKK","UKK4",50.813369187,-3.988458268,"23/09/15",1,"",1,12,50.813402,"W",3.988414,142,3,1,"C10","C105",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;E20;23;13;E20;23;13;PI;E20;PI"
34843858,"UK","UKM","UKM6",57.090577853,-3.893046466,"11/06/15",1,"",1,16,57.090578,"W",3.893056,339,1,1,"C22","C222",5,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,60,5,15,10,0,10,0,0,"C22;D20;C22"
32323668,"UK","UKN","UKN1",54.942441997,-7.174839875,"21/05/15",3,"",1,17,54.94554,"W",7.175107,218,345,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,2,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C21;PI"
32323674,"UK","UKN","UKN1",54.994582283,-7.197470981,"21/05/15",1,"",1,54,54.994572,"W",7.19748,175,1,2,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"10;E20;22;14;A;01;10;23;E20;23;13;23;E20"
32323678,"UK","UKN","UKN1",55.029339542,-7.212597314,"22/05/15",1,"",1,17,55.029344,"W",7.212604,69,1,1,"B55","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B55;01;14;23;E30;C10"
32343118,"UK","UKK","UKK3",50.145678685,-5.334450664,"02/09/15",1,"",1,12,50.145731,"W",5.334416,129,4,1,"B43","B43a",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B43;E30;13;22;B11"
32343124,"UK","UKK","UKK3",50.198265352,-5.351739742,"27/08/15",1,"",1,15,50.19828,"W",5.351715,132,3,1,"E20","8",7,"8","8",8,2,"U370","8",7,"8","8",8,2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;E10;13;E20;A;14"
32343600,"UK","UKN","UKN1",54.35532828,-6.893142352,"17/08/15",1,"",1,19,54.355787,"W",6.89335,90,56,1,"B43","B43a",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B43;E20;23;B43;01;23;10;32;14;E20"
32343604,"UK","UKN","UKN1",54.390132324,-6.907683342,"17/08/15",1,"",1,17,54.389403,"W",6.90811,128,82,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;PI;23;13;E20;PI"
32343610,"UK","UKN","UKN1",54.442334132,-6.92955029,"30/07/15",1,"",1,23,54.442062,"W",6.928473,176,74,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;14;23;E20"
32343618,"UK","UKN","UKN1",54.511928577,-6.958810201,"06/08/15",3,"",1,17,54.511064,"W",6.957581,235,122,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,2,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;23;14;E20;23;14;E20;23;14;E20;PI"
32343622,"UK","UKN","UKN1",54.546722376,-6.973484914,"06/08/15",1,"",1,17,54.546719,"W",6.972834,287,42,1,"D20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,100,0,0,0,0,0,"D20;32;23;E20;C21;H12"
32343646,"UK","UKN","UKN1",54.755437019,-7.062165298,"03/07/15",3,"",1,15,54.750464,"W",7.078249,311,1171,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;PI"
32343672,"UK","UKN","UKN1",54.981450684,-7.159474736,"29/05/15",1,"",1,17,54.98144,"W",7.15948,234,1,1,"H12","8",7,"8","8",8,2,"U410","8",7,"8","8",8,4,8,8,8,1,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;E20;31;E20;31;H12;E20;23;31;H12"
32343676,"UK","UKN","UKN1",55.016213285,-7.174561306,"22/05/15",1,"",1,15,55.016222,"W",7.174574,104,1,1,"B13","8",6,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;01;13;01;E20;C10;32;C10;23;01;B13"
32363112,"UK","UKK","UKK3",50.096819848,-5.289763975,"02/09/15",1,"",1,15,50.096795,"W",5.289782,120,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,3,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;22;10;62;02;14;22;E20;13;22;E20;23;E20"
32363116,"UK","UKK","UKK3",50.131884297,-5.30123392,"02/09/15",1,"",1,16,50.131906,"W",5.301257,119,2,1,"B43","B43a",1,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B43;F40;23;01;14;22;E30"
32363598,"UK","UKN","UKN1",54.342090465,-6.855872178,"17/08/15",1,"",1,26,54.342095,"W",6.855866,104,1,2,"A22","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,8,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"13;E20;23;E20;22;C10;E20"
32363602,"UK","UKN","UKN1",54.376899651,-6.870375003,"17/08/15",1,"",1,12,54.376882,"W",6.870382,117,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;14;E20;23;14;E20"
32363616,"UK","UKN","UKN1",54.498713979,-6.921367619,"06/08/15",1,"",1,14,54.498692,"W",6.921357,195,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;14;23;31;E20;31;23;14;E20;14;31;E20;23;14;A"
32363620,"UK","UKN","UKN1",54.533512965,-6.936003787,"06/08/15",1,"",1,14,54.533491,"W",6.935988,268,1,1,"E10","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,2,2,1,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,5,0,95,0,0,0,0,"E10;32;23;14;E20;31;14;23;E20"
32363634,"UK","UKN","UKN1",54.655291464,-6.987466167,"13/07/15",1,"",1,14,54.655301,"W",6.987468,224,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;31;E20;31;E20;61;E20;23;01;23;01;62;01;61;23;24;E20;23;32;E20"
32363638,"UK","UKN","UKN1",54.690080177,-7.002237434,"13/07/15",1,"",1,18,54.690004,"W",7.002647,214,28,1,"H12","8",7,"8","8",8,2,"U150","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12"
32363670,"UK","UKN","UKN1",54.968306974,-7.121504537,"29/05/15",1,"",1,21,54.967996,"W",7.121345,233,36,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;31;14;23;01;62;01;24;31;10;01;23;C21;PI;C21;PI"
34003432,"UK","UKL","UKL1",53.19998832,-3.878838597,"11/08/15",1,"",1,14,53.19999,"W",3.878848,350,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;E20;31;01;61;E20;32;E20;E10;32;E20;32;E20;E10;F10;E20"
34003612,"UK","UKM","UKM9",54.78164794,-4.42078592,"28/07/15",1,"",1,12,54.781597,"W",4.420772,88,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,60,0,0,40,0,"E20;23;01;14;31;01;62;01;14;23;31;E20;D20;E20"
34003644,"UK","UKM","UKM9",55.062489928,-4.522469866,"22/07/15",3,"",1,27,55.079655,"W",4.511904,136,2023,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,90,0,0,10,0,0,0,0,"PI;C21;E20;C21;PI"
34003648,"UK","UKM","UKM9",55.09758778,-4.535299781,"22/07/15",3,"",1,17,55.075628,"W",4.548517,151,2581,1,"C21","C21E",4,"8","8",8,2,"U120","8",7,"8","8",8,4,2,1,2,2,7,4,8,8,8,8,2,8,8,8,8,1,1,1,1,40,0,0,20,0,0,20,20,"PI;C21;E30;32;E30;PI"
34003680,"UK","UKM","UKM9",55.378311014,-4.638910838,"27/08/15",1,"",1,14,55.378303,"W",4.638946,98,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,95,5,0,0,0,"E20;23;11;E20;23;02;32"
34503178,"UK","UKK","UKK2",51.041311011,-2.488667734,"15/06/15",2,"",1,17,51.04104,"W",2.486702,155,141,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,2,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;13;23;13;62;01;13;23;13;02;B16"
34503190,"UK","UKK","UKK2",51.147357898,-2.517727402,"17/06/15",1,"",1,14,51.147358,"W",2.517728,123,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;02;32;02;23;E20;23;C10;31;C10;B55"
34503214,"UK","UKK","UKK1",51.359413698,-2.576346204,"16/07/15",1,"",1,18,51.359397,"W",2.576366,118,1,1,"E10","8",5,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,5,60,0,0,30,0,"E10;13;61;B16"
34503232,"UK","UKK","UKK1",51.518422348,-2.62075272,"21/07/15",1,"",1,17,51.518403,"W",2.620818,89,5,1,"E10","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,2,1,1,0,5,0,95,0,0,0,0,"E10;A;C10;32;C10;23;E20"
34503250,"UK","UKL","UKL2",51.67740256,-2.665543653,"01/10/15",3,"",1,16,51.680477,"W",2.676073,162,803,1,"C10","C105",7,"8","8",8,2,"U140","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,80,20,0,0,0,0,0,"PI;C10;01;62;01;C10;23;C10;G21;PI"
34503258,"UK","UKL","UKL2",51.748051308,-2.685575373,"19/10/15",1,"",1,15,51.748004,"W",2.685525,283,3,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,70,0,20,10,0,0,0,0,"C21;15;21;23;E20;14;23;62;14;A;E20;24;E20;10;21;E20"
34503280,"UK","UKG","UKG1",51.942306421,-2.741062465,"10/08/15",3,"",1,16,51.935617,"W",2.743295,144,759,1,"Bx1","8",7,"8","8",8,1,"U112","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,2,1,1,1,1,0,0,0,0,0,0,0,0,"PI;BX1;13;Bx1;13;Bx1;PI"
34503286,"UK","UKG","UKG1",51.995277721,-2.756297936,"10/08/15",1,"",1,17,51.994955,"W",2.755881,157,48,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;62;01;13;31;13;E20;B11"
34503294,"UK","UKG","UKG1",52.065901211,-2.776680887,"30/06/15",1,"",1,15,52.06591,"W",2.776657,124,2,1,"B83","B83a",5,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B83;E20;23;E20;23;13;61;E20;B83;E20;B83;E20;B83;E20;13;E20;B83;E20;B83;E20;13;23;E20;11;PI;01;Bx1;PI"
34503312,"UK","UKG","UKG1",52.224783541,-2.822832943,"13/07/15",1,"",1,18,52.224802,"W",2.822847,131,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;31;13;E20"
34503316,"UK","UKG","UKG1",52.260086866,-2.833143944,"13/07/15",1,"",1,23,52.260118,"W",2.833217,144,6,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;A;23;E20;C10;23;01;B11;13;PI;E20;PI"
34503330,"UK","UKG","UKG1",52.383637451,-2.869391237,"14/07/15",1,"",1,14,52.383468,"W",2.86909,299,25,1,"C33","C335",7,"8","8",8,2,"U420","8",7,"8","8",8,2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,40,55,5,0,0,0,0,0,"C33;23;C33;61;11;23;01;B15;01;23;01;B41"
34003414,"UK","UKL","UKL1",53.041645726,-3.827295665,"12/08/15",1,"",1,13,53.041883,"W",3.826981,369,38,1,"C31","C31E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,75,25,0,0,0,0,0,0,"C31;61;C31;61;C31"
32963644,"UK","UKN","UKN1",54.865192647,-6.113338433,"01/09/15",1,"",1,15,54.865068,"W",6.112118,331,80,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;01;21;E20;23;H12;23;H12"
32963654,"UK","UKN","UKN1",54.952446715,-6.148698734,"01/09/15",3,"",1,18,54.936813,"W",6.169471,248,2183,1,"H12","8",7,"8","8",8,2,"U410","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,2,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;H12;PI"
32963662,"UK","UKN","UKN1",55.022240698,-6.177118848,"01/12/15",3,"",1,15,55.015519,"W",6.164732,402,1084,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,1,7,4,8,8,8,8,2,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;H12;PI"
32963666,"UK","UKN","UKN1",55.05713459,-6.191373103,"29/06/15",3,"",1,16,55.056153,"W",6.190136,379,131,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,2,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C21;E10;C21;23;PI;E20;31;23;01;62;E20;C21;PI;C21;PI"
32963954,"UK","UKM","UKM6",57.563811738,-7.301290506,"19/10/15",1,"",1,14,57.563807,"W",7.301287,78,1,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;61;H12"
32983136,"UK","UKK","UKK3",50.420181392,-4.502599077,"11/08/15",1,"",1,11,50.420201,"W",4.502593,202,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;B13;01;24;13;B13"
32983154,"UK","UKK","UKK3",50.578338529,-4.552241668,"04/09/15",1,"",1,12,50.578309,"W",4.551255,346,70,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;22;23;E20;24;01;62"
32983172,"UK","UKK","UKK3",50.736458741,-4.602302255,"08/09/15",1,"",1,11,50.736461,"W",4.602239,160,6,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;22;23;E20;23;13;22;23;E20;PI;13;22;23;E20;PI"
32983586,"UK","UKN","UKN0",54.362795352,-5.88168629,"24/08/15",1,"",1,20,54.362826,"W",5.881628,166,5,1,"E10","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,10,85,0,0,0,0,"E10;01;14;61;01;23;13;E20;23;14;01;62;01;14;01;61;E10;A;PI;14;E20;14;E20;14;E20;PI"
32983622,"UK","UKN","UKN1",54.677150819,-6.005860747,"20/11/15",3,"",1,25,54.677052,"W",6.006425,186,40,3,"E20","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;PI;A"
32983946,"UK","UKM","UKM6",57.49864368,-7.235631427,"19/10/15",1,"",1,15,57.498604,"W",7.235631,64,0,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;23;H12;23;E20;51;E20;F10;H23"
33003130,"UK","UKK","UKK3",50.370988546,-4.458488632,"11/08/15",1,"",1,23,50.371,"W",4.458506,88,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;E30;C10;23;C10;32;C10"
33003140,"UK","UKK","UKK3",50.458872593,-4.485891053,"12/08/15",1,"",1,13,50.45892,"W",4.485924,173,3,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;01;61;01;13;23;E20"
33003144,"UK","UKK","UKK3",50.494023035,-4.496887708,"12/08/15",1,"",1,18,50.49381,"W",4.49711,242,26,1,"C10","C104",7,"8","8",8,2,"U111","8",7,"8","8",8,3,2,2,2,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;E20;C10"
33003148,"UK","UKK","UKK3",50.529171661,-4.507904835,"20/08/15",1,"",1,13,50.529211,"W",4.507893,344,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;01;23;E20"
33003284,"UK","UKL","UKL1",51.723138991,-4.895065899,"18/08/15",1,"",1,16,51.723209,"W",4.895209,112,15,1,"C10","C105",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,1,8,8,8,8,4,8,8,8,1,1,1,1,1,0,70,30,0,0,0,0,0,"C10;62;C10;PI;C10;PI"
33003292,"UK","UKL","UKL1",51.793306253,-4.918626718,"19/08/15",1,"",1,15,51.79331,"W",4.918631,82,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,1,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;14;23;E20"
32963636,"UK","UKN","UKN1",54.795380152,-6.085181224,"11/09/15",1,"",1,16,54.795853,"W",6.085261,290,51,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;24;E20;23;11;32;E20;24;E20"
32383108,"UK","UKK","UKK3",50.065475995,-5.250884944,"25/08/15",1,"",1,15,50.065483,"W",5.250827,103,5,1,"C10","C105",7,"8","8",8,2,"U111","8",7,"8","8",8,2,2,2,2,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;B11;13;B11;23;13;E20"
32383594,"UK","UKN","UKN0",54.311432832,-6.811405851,"11/08/15",1,"",1,19,54.311401,"W",6.811433,114,2,2,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,2,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;E20;13;01;62;24;01;13;E20;31;01;14;23;31;E20;14;E20"
32383612,"UK","UKN","UKN1",54.468084565,-6.876662751,"11/08/15",1,"",1,15,54.468102,"W",6.876649,130,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;PI;14;E20;14;B13;01;14;01;61;14;32;23;E20;PI;24;E20;23;14;01;62"
32383626,"UK","UKN","UKN1",54.589893164,-6.927832889,"04/08/15",1,"",1,20,54.590011,"W",6.927858,199,13,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;10;32;E10;E20;C10;23;E20;24;23;14;E20;A"
32383648,"UK","UKN","UKN1",54.781250332,-7.008986028,"10/06/15",2,"",1,18,54.782043,"W",7.007497,395,130,1,"H12","8",7,"8","8",8,2,"U410","8",7,"8","8",8,4,8,8,8,1,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"H12;23;H12;31;H12"
32383662,"UK","UKN","UKN1",54.90298697,-7.06110749,"29/05/15",1,"",1,17,54.902793,"W",7.062111,201,68,2,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"13;E20;23;13;24;E20;11;PI;E20;21;E20;10;21;E20;24;E20;PI"
